DateTime,RecordingTime,Values,PartTimes,
,34.864601,0.804693,0.173743,
,34.879192,0.996755,0.150335,
,34.89291,1.150703,0.128386,
,34.906113,0.900111,0.107541,
,34.918995,0.904475,0.085323,
,34.933132,-0.003899,0.065617,
,34.946068,0.01487,0.046501,
,34.959023,0.897167,0.027874,
,34.972073,1.64632,0.008853,
,34.985893,0.699653,-0.009163,
,34.999516,-0.149762,-0.025564,
,35.012432,0.302132,-0.043635,
,35.027328,0.955966,-0.058747,
,35.040405,1.43586,-0.073823,
,35.054119,0.894452,-0.087597,
,35.067337,1.040246,-0.10059,
,35.080528,1.555939,-0.114469,
,35.095566,1.144365,-0.125412,
,35.108269,-0.157252,-0.136638,
,35.122276,1.143006,-0.146814,
,35.136055,0.413242,-0.155733,
,35.149235,0.901583,-0.164697,
,35.163872,0.486867,-0.171839,
,35.176907,0.106616,-0.179309,
,35.19244,0.984803,-0.184577,
,35.205158,0.644078,-0.189249,
,35.218407,0.979375,-0.193072,
,35.231617,0.902532,-0.196589,
,35.247635,0.830235,-0.198753,
,35.262524,0.553102,-0.19977,
,35.275505,0.566912,-0.199971,
,35.288731,1.283721,-0.199255,
,35.302883,0.845851,-0.197641,
,35.316593,0.851913,-0.195169,
,35.330093,1.786757,-0.191604,
,35.344376,0.2146,-0.187426,
,35.35762,0.871373,-0.182225,
,35.371323,1.384438,-0.176193,
,35.384903,1.517228,-0.169487,
,35.398121,0.937823,-0.162092,
,35.411125,1.039361,-0.153825,
,35.424259,0.954761,-0.144569,
,35.43766,1.015876,-0.134142,
,35.451508,0.482949,-0.123609,
,35.464455,0.900001,-0.112022,
,35.477737,0.472173,-0.099875,
,35.490788,0.90158,-0.08595,
,35.504852,0.001024,-0.071344,
,35.518757,0.701397,-0.056247,
,35.532372,0.897943,-0.040752,
,35.54567,1.209969,-0.02432,
,35.559135,0.865416,-0.007742,
,35.572147,1.862329,0.009754,
,35.585342,0.312236,0.031314,
,35.600945,0.777785,0.054239,
,35.616844,1.61746,0.076312,
,35.631573,0.805482,0.09702,
,35.644939,0.97472,0.117762,
,35.657936,0.875612,0.139708,
,35.67131,1.951796,0.164994,
,35.686291,1.620988,0.188485,
,35.699841,1.084677,0.212123,
,35.71315,0.256702,0.24031,
,35.728649,0.06052,0.264006,
,35.74139,0.894763,0.288886,
,35.754513,0.415651,0.314272,
,35.767658,0.521456,0.342526,
,35.782028,0.625621,0.370073,
,35.795795,0.815978,0.396337,
,35.808723,1.030035,0.422878,
,35.821609,1.603001,0.452227,
,35.835663,0.915912,0.480905,
,35.84922,0.841754,0.509942,
,35.862789,1.044716,0.538707,
,35.876087,0.874571,0.573716,
,35.892101,0.78178,0.604049,
,35.905842,1.830445,0.634509,
,35.919533,0.501587,0.665575,
,35.933392,1.048664,0.696238,
,35.946987,1.489483,0.727863,
,35.960934,1.51577,0.758456,
,35.974365,1.822865,0.790375,
,35.988327,0.935133,0.822643,
,36.002396,0.984617,0.854347,
,36.016193,1.058956,0.889432,
,36.031445,0.261059,0.921714,
,36.045471,1.972578,0.953181,
,36.059151,0.937339,0.983585,
,36.072388,0.950388,1.018599,
,36.087666,1.126173,1.053622,
,36.103004,0.924941,1.083608,
,36.116188,0.607491,1.117835,
,36.131313,1.153499,1.147749,
,36.144611,0.898417,1.177445,
,36.157902,1.771033,1.208483,
,36.17189,1.049207,1.238085,
,36.185349,-0.119484,1.274192,
,36.201931,0.191405,1.301793,
,36.214748,1.652249,1.333781,
,36.229774,1.42231,1.363032,
,36.243694,1.033497,1.39065,
,36.257008,1.077917,1.41717,
,36.269974,0.922728,1.447309,
,36.284939,0.335173,1.476557,
,36.299721,0.943219,1.503075,
,36.313374,0.486496,1.529077,
,36.327011,0.75146,1.553567,
,36.340107,0.897532,1.578089,
,36.353497,0.572468,1.60214,
,36.366917,0.341554,1.62513,
,36.380043,0.229254,1.650545,
,36.394936,1.018,1.672401,
,36.408096,0.915567,1.694304,
,36.421654,1.155534,1.715424,
,36.435116,0.669975,1.73744,
,36.449615,1.255968,1.757316,
,36.463161,0.939344,1.779076,
,36.478561,0.130328,1.796932,
,36.491711,-0.032916,1.814207,
,36.504936,0.909013,1.832396,
,36.519478,0.898029,1.849084,
,36.533474,0.893249,1.864733,
,36.547264,1.105131,1.881655,
,36.563049,0.908009,1.897246,
,36.57856,0.893364,1.910057,
,36.592167,1.562748,1.924035,
,36.608124,0.016134,1.93641,
,36.623482,1.623709,1.947782,
,36.638931,1.20883,1.957278,
,36.653145,0.820553,1.965416,
,36.666622,1.077782,1.972896,
,36.68047,0.717654,1.980234,
,36.696045,1.633819,1.985667,
,36.709549,0.206947,1.990368,
,36.723492,0.743029,1.994186,
,36.737625,1.023944,1.996884,
,36.750805,0.611391,1.998867,
,36.765091,0.835622,1.999831,
,36.778412,1.058089,1.99994,
,36.791759,1.120936,1.999225,
,36.804729,1.879296,1.997604,
,36.81834,1.215878,1.995121,
,36.831821,1.173207,1.991566,
,36.846012,1.403787,1.9863,
,36.862297,1.088771,1.981322,
,36.874989,1.342012,1.975386,
,36.888084,0.724263,1.968352,
,36.901711,1.035304,1.960717,
,36.914902,0.897053,1.952146,
,36.928284,0.927831,1.942865,
,36.941505,1.955147,1.932197,
,36.955471,0.879115,1.920397,
,36.96973,0.986226,1.908752,
,36.98283,0.431031,1.896076,
,36.996212,0.433964,1.883151,
,37.009083,0.489742,1.869139,
,37.022293,1.824834,1.854413,
,37.03548,1.127362,1.837944,
,37.049519,0.971517,1.819699,
,37.06432,1.111354,1.803856,
,37.076626,1.786034,1.786705,
,37.089455,0.946046,1.768926,
,37.102276,1.289533,1.748398,
,37.11655,0.854897,1.728632,
,37.129822,1.324234,1.706711,
,37.144062,1.942821,1.686514,
,37.156788,0.507746,1.664489,
,37.170284,0.125828,1.641429,
,37.184029,1.839172,1.618309,
,37.197456,0.899693,1.593425,
,37.211555,0.909947,1.569694,
,37.224693,0.354774,1.544882,
,37.23814,0.394713,1.518521,
,37.252132,0.874622,1.493548,
,37.265133,0.836238,1.464617,
,37.279922,0.977867,1.437007,
,37.293781,0.900132,1.408086,
,37.308064,1.542631,1.380364,
,37.321545,1.219775,1.350856,
,37.335697,0.704353,1.323445,
,37.348675,0.927278,1.295846,
,37.361599,0.691842,1.260846,
,37.377796,0.615435,1.230003,
,37.391911,1.110413,1.200163,
,37.405445,1.849187,1.17215,
,37.418049,0.858258,1.143419,
,37.430889,-0.126282,1.112741,
,37.444515,0.607665,1.083243,
,37.457546,1.625671,1.051663,
,37.471432,0.721082,1.022606,
,37.484154,1.864591,0.991961,
,37.497536,-0.170193,0.962724,
,37.510269,0.372495,0.9339,
,37.522804,0.829727,0.902478,
,37.536461,0.939408,0.86711,
,37.55183,0.883121,0.834705,
,37.565926,0.944237,0.805842,
,37.578499,1.78495,0.776155,
,37.591461,0.726057,0.744794,
,37.605198,0.520155,0.71498,
,37.618313,0.382996,0.684381,
,37.631832,0.946238,0.653883,
,37.645386,-0.038551,0.623687,
,37.658894,0.637199,0.592954,
,37.672745,1.626653,0.564616,
,37.685616,0.921783,0.536076,
,37.698696,0.842402,0.50839,
,37.711506,0.892636,0.478017,
,37.725712,1.579688,0.44865,
,37.739613,0.254852,0.419341,
,37.753674,-0.008775,0.391478,
,37.767227,0.907168,0.36536,
,37.780117,0.942148,0.339094,
,37.793278,0.068595,0.313776,
,37.806171,0.761903,0.289379,
,37.818806,0.503283,0.264058,
,37.832157,1.165268,0.237962,
,37.846203,0.84603,0.214464,
,37.859119,0.898645,0.191434,
,37.872055,1.476093,0.169068,
,37.884907,0.906699,0.145951,
,37.898521,1.125017,0.123795,
,37.911922,0.713917,0.103377,
,37.924614,0.374121,0.080672,
,37.939152,0.901928,0.060388,
,37.952572,0.560266,0.040009,
,37.966522,0.659229,0.021028,
,37.979988,1.470567,0.003436,
,37.992935,1.169372,-0.013472,
,38.005863,0.900382,-0.029839,
,38.018894,1.742121,-0.046389,
,38.032669,1.115999,-0.062274,
,38.046551,0.568646,-0.076211,
,38.059361,0.536931,-0.089922,
,38.072647,1.557443,-0.103432,
,38.086525,1.948516,-0.116216,
,38.100544,1.816971,-0.127925,
,38.114311,0.526872,-0.138069,
,38.127148,0.936932,-0.147833,
,38.140507,0.490275,-0.15689,
,38.154037,0.914919,-0.165356,
,38.168018,0.901053,-0.172514,
,38.181221,0.901951,-0.179504,
,38.195881,0.917611,-0.184686,
,38.208443,1.039384,-0.189163,
,38.221146,0.930767,-0.192858,
,38.233795,0.082371,-0.196031,
,38.247673,0.299803,-0.198105,
,38.260227,1.931737,-0.199519,
,38.274151,0.280205,-0.199997,
,38.287167,0.900307,-0.199583,
,38.301453,0.422311,-0.198306,
,38.314819,1.207657,-0.195995,
,38.329086,1.854871,-0.193071,
,38.341961,1.365337,-0.189008,
,38.355911,0.992443,-0.184367,
,38.368961,0.539357,-0.178855,
,38.382153,1.529002,-0.171804,
,38.396736,0.950374,-0.163977,
,38.410942,0.89822,-0.15595,
,38.424004,-0.078979,-0.147213,
,38.436954,0.80497,-0.136934,
,38.450912,0.470664,-0.12532,
,38.465416,1.546691,-0.112955,
,38.479702,0.254904,-0.099583,
,38.494095,1.069619,-0.086723,
,38.507099,0.897091,-0.072145,
,38.521019,1.676877,-0.057438,
,38.534325,0.902031,-0.041571,
,38.547985,0.896425,-0.022678,
,38.56345,0.784015,-0.004433,
,38.577686,1.672258,0.012477,
,38.590355,1.750307,0.030931,
,38.603676,0.674922,0.049442,
,38.616573,1.939294,0.070264,
,38.630592,1.709833,0.092738,
,38.64521,1.018088,0.117419,
,38.660728,1.213328,0.138482,
,38.673576,0.052347,0.162993,
,38.688126,0.664105,0.187386,
,38.702217,1.71925,0.212349,
,38.716282,0.998817,0.236211,
,38.72942,1.256045,0.264903,
,38.744869,0.833823,0.290506,
,38.758362,0.647531,0.31714,
,38.772133,1.396092,0.343549,
,38.785545,0.917021,0.369777,
,38.798653,0.89964,0.396567,
,38.81184,0.713696,0.42523,
,38.825745,1.992627,0.453755,
,38.839394,0.344086,0.483596,
,38.853489,1.340524,0.514418,
,38.86787,0.640633,0.54643,
,38.882637,0.865214,0.578584,
,38.89732,0.293189,0.610199,
,38.911617,0.706161,0.638829,
,38.924469,0.891408,0.669438,
,38.938114,0.699309,0.700491,
,38.95187,0.410604,0.732087,
,38.965794,0.828568,0.762322,
,38.979061,0.252742,0.792905,
,38.992432,0.44288,0.824247,
,39.0061,1.053792,0.854223,
,39.019142,0.830792,0.883036,
,39.03167,1.123895,0.914767,
,39.045456,0.703616,0.945416,
,39.058777,0.840933,0.974982,
,39.071644,0.906015,1.007639,
,39.085884,0.800861,1.038675,
,39.099453,1.399434,1.072017,
,39.114086,0.286087,1.104573,
,39.128445,0.038262,1.134885,
,39.141888,0.86569,1.169297,
,39.157249,1.764355,1.199731,
,39.170937,0.105418,1.228482,
,39.183975,1.803717,1.259411,
,39.19812,0.292441,1.287508,
,39.211102,0.900004,1.314661,
,39.22377,0.188924,1.341723,
,39.236538,1.312557,1.370997,
,39.250519,0.937947,1.398177,
,39.263672,-0.030445,1.423746,
,39.276218,1.505266,1.449723,
,39.28915,1.228926,1.483432,
,39.30624,1.246032,1.51095,
,39.320477,1.330301,1.535414,
,39.333378,0.151965,1.561783,
,39.347565,0.901087,1.584855,
,39.360241,1.09145,1.608017,
,39.373245,0.816423,1.630938,
,39.386414,1.268373,1.654011,
,39.400002,0.742953,1.6756,
,39.413055,0.917289,1.696527,
,39.426056,0.901945,1.717953,
,39.439762,1.462472,1.739435,
,39.453957,0.907135,1.75892,
,39.467278,1.411953,1.778678,
,39.481277,1.47483,1.798041,
,39.495548,0.894514,1.817567,
,39.510574,0.928714,1.834292,
,39.52404,1.592467,1.8526,
,39.539516,0.836593,1.869408,
,39.554531,0.906316,1.886297,
,39.57056,0.37644,1.899942,
,39.584358,0.12808,1.912843,
,39.598251,1.643944,1.924924,
,39.612186,0.932474,1.936938,
,39.627171,0.907441,1.948332,
,39.642719,1.262182,1.957897,
,39.657127,0.750644,1.966148,
,39.67091,0.892887,1.973276,
,39.684223,0.592166,1.979631,
,39.69767,1.940338,1.985308,
,39.71159,1.862831,1.989879,
,39.724907,0.856807,1.993608,
,39.738239,0.573493,1.996326,
,39.750713,0.866877,1.998558,
,39.765316,1.036484,1.999679,
,39.778248,0.914825,1.999996,
,39.791134,1.356904,1.999483,
,39.804436,1.254747,1.998167,
,39.817387,-0.107754,1.995807,
,39.831535,0.976817,1.99264,
,39.845108,0.922699,1.988786,
,39.858093,0.900023,1.983655,
,39.872284,1.134746,1.978314,
,39.88485,0.389512,1.971741,
,39.898361,0.892099,1.964466,
,39.911602,0.883394,1.956758,
,39.924244,-0.071961,1.948439,
,39.936707,1.808164,1.937825,
,39.951252,0.990989,1.927577,
,39.964188,1.620119,1.916658,
,39.977036,1.870069,1.904502,
,39.990414,0.900123,1.891126,
,40.00423,1.203552,1.87692,
,40.018047,1.567395,1.862489,
,40.031334,1.470567,1.846492,
,40.045322,1.467959,1.831201,
,40.058075,1.648645,1.815231,
,40.070839,0.811161,1.798394,
,40.083767,0.47635,1.779668,
,40.097588,1.439569,1.761116,
,40.110771,1.778278,1.74234,
,40.123665,1.882656,1.72286,
,40.13662,0.576776,1.700135,
,40.151249,-0.103645,1.679266,
,40.164272,1.391593,1.655238,
,40.178844,1.450106,1.633037,
,40.191944,1.2503,1.609243,
,40.205639,0.778143,1.584014,
,40.219803,1.986413,1.558523,
,40.233784,-0.037498,1.53178,
,40.248135,0.386718,1.50738,
,40.260963,0.864962,1.481756,
,40.274197,1.094403,1.45687,
,40.286835,0.554608,1.430006,
,40.300262,1.399253,1.402698,
,40.313702,0.911415,1.374688,
,40.327286,0.880729,1.345254,
,40.341366,0.588318,1.317343,
,40.354549,0.906862,1.289044,
,40.367764,0.063099,1.258572,
,40.381844,1.994167,1.228338,
,40.395672,0.873195,1.197131,
,40.409817,0.785298,1.168801,
,40.422554,1.11056,1.140313,
,40.435276,0.293538,1.106246,
,40.450394,1.493126,1.076716,
,40.463425,-0.089968,1.04532,
,40.477215,0.894749,1.015722,
,40.490166,0.82826,0.982935,
,40.504471,0.824526,0.953367,
,40.517345,-0.16048,0.921535,
,40.531181,0.461768,0.890586,
,40.544632,0.900098,0.859059,
,40.558334,0.973569,0.827788,
,40.571938,0.706753,0.795887,
,40.585846,-0.146747,0.765569,
,40.599098,1.316225,0.733843,
,40.61301,0.321086,0.702223,
,40.626942,0.121711,0.672268,
,40.640209,0.666616,0.640723,
,40.654266,1.169938,0.612404,
,40.666969,0.956787,0.581266,
,40.681042,0.874978,0.552441,
,40.694187,0.508307,0.521344,
,40.7085,0.38143,0.493647,
,40.721382,0.889165,0.465891,
,40.734432,1.110061,0.43876,
,40.747337,1.630478,0.410491,
,40.76096,1.542733,0.384458,
,40.773678,0.231402,0.355224,
,40.788174,1.91845,0.328264,
,40.801769,0.755965,0.300527,
,40.816006,0.020342,0.27559,
,40.829048,0.977867,0.249438,
,40.842991,0.81596,0.225511,
,40.856014,0.787799,0.199598,
,40.870441,0.899938,0.176604,
,40.883549,0.364046,0.154662,
,40.896355,1.127728,0.133784,
,40.90884,0.283074,0.11203,
,40.922195,0.911443,0.090179,
,40.936008,0.895542,0.069462,
,40.94952,0.665098,0.05035,
,40.962387,1.915609,0.031517,
,40.975491,1.390606,0.012253,
,40.989388,0.901129,-0.004457,
,41.001911,0.450723,-0.022545,
,41.016022,1.809996,-0.038818,
,41.029289,0.837572,-0.05522,
,41.043301,1.810912,-0.06947,
,41.056087,0.789124,-0.083058,
,41.068909,1.458159,-0.09638,
,41.082176,0.904687,-0.108345,
,41.094803,1.476773,-0.120153,
,41.108067,1.242051,-0.13204,
,41.12241,0.995327,-0.141708,
,41.134998,-0.032607,-0.151942,
,41.149494,0.698534,-0.161093,
,41.163795,0.899851,-0.168482,
,41.176601,0.872488,-0.175048,
,41.189297,0.900524,-0.181425,
,41.203335,0.839776,-0.186473,
,41.216263,-0.014765,-0.190789,
,41.229397,0.815066,-0.194438,
,41.243206,0.907375,-0.197045,
,41.256252,0.905481,-0.198795,
,41.268913,0.937376,-0.199844,
,41.283237,0.884393,-0.199937,
,41.296413,0.639818,-0.199178,
,41.309765,0.929632,-0.197434,
,41.323944,1.418431,-0.194847,
,41.337574,0.225106,-0.191144,
,41.351982,0.512741,-0.187133,
,41.364464,0.287791,-0.182215,
,41.377354,0.5412,-0.176385,
,41.390507,0.815476,-0.169619,
,41.403881,0.871976,-0.162298,
,41.416786,0.039153,-0.153097,
,41.431362,0.240791,-0.143714,
,41.444847,1.806213,-0.133709,
,41.458065,0.026096,-0.12328,
,41.470848,1.115345,-0.110746,
,41.485153,1.334047,-0.09826,
,41.49847,0.194581,-0.085436,
,41.511364,0.884289,-0.07143,
,41.524685,0.872531,-0.056384,
,41.538258,0.503081,-0.040952,
,41.55151,0.571037,-0.022947,
,41.566238,0.502153,-0.005561,
,41.57983,0.099415,0.011867,
,41.592911,0.872753,0.030081,
,41.606075,1.934144,0.048565,
,41.618973,1.118536,0.069409,
,41.633026,1.54299,0.090424,
,41.646732,1.519342,0.111081,
,41.659794,0.899529,0.132574,
,41.673008,0.9295,0.157656,
,41.687996,0.899998,0.181248,
,41.70171,-0.05437,0.205737,
,41.715591,0.19673,0.2296,
,41.728813,1.685421,0.256044,
,41.743141,0.882296,0.280489,
,41.756115,1.283523,0.307168,
,41.770008,0.364514,0.332727,
,41.783081,1.130639,0.359123,
,41.796356,1.724299,0.386682,
,41.810001,1.011644,0.41507,
,41.823841,1.3911,0.44224,
,41.836906,0.983725,0.472132,
,41.851097,1.86258,0.500245,
,41.864281,1.784167,0.528706,
,41.877483,1.323192,0.559553,
,41.891651,1.101351,0.588328,
,41.904743,0.900021,0.61749,
,41.917904,1.806701,0.649332,
,41.932163,1.86988,0.67903,
,41.945374,0.537471,0.707861,
,41.95813,0.242505,0.738346,
,41.97155,1.150639,0.768759,
,41.984882,0.881538,0.800887,
,41.99892,1.449916,0.832412,
,42.012657,0.936173,0.862059,
,42.025555,0.919754,0.892958,
,42.038982,0.520944,0.923533,
,42.052269,0.906537,0.953668,
,42.065369,1.503027,0.982096,
,42.077744,0.196301,1.013544,
,42.091465,0.635127,1.043398,
,42.104527,0.83484,1.072277,
,42.117207,1.978155,1.105784,
,42.131985,1.795944,1.140536,
,42.147404,1.64632,1.172269,
,42.161583,0.831548,1.204878,
,42.176266,0.907103,1.233896,
,42.189442,1.314863,1.265317,
,42.203842,0.60541,1.294429,
,42.217323,1.839668,1.322395,
,42.230408,1.152565,1.352286,
,42.244564,0.950532,1.378205,
,42.256992,1.472745,1.405296,
,42.270153,0.795902,1.431456,
,42.283039,0.189572,1.461164,
,42.297913,1.268256,1.487677,
,42.31142,0.856993,1.513313,
,42.324718,0.944628,1.537724,
,42.337612,1.5652,1.562829,
,42.351135,0.210991,1.587012,
,42.364445,1.675693,1.61266,
,42.378891,1.685478,1.63568,
,42.392181,1.008101,1.657507,
,42.405094,1.761203,1.680423,
,42.419022,0.788868,1.703489,
,42.433464,1.46425,1.724105,
,42.446781,0.330835,1.744426,
,42.460327,1.441028,1.764131,
,42.473923,1.691788,1.782006,
,42.486691,0.670313,1.804142,
,42.50317,0.898963,1.821349,
,42.516571,0.043247,1.839396,
,42.531273,0.891431,1.85534,
,42.54491,1.83973,1.871093,
,42.55909,0.658915,1.887709,
,42.574955,1.961271,1.90042,
,42.58786,0.92619,1.912681,
,42.601074,0.752789,1.925365,
,42.615719,0.899616,1.935758,
,42.628643,0.353686,1.946876,
,42.64365,1.549061,1.956369,
,42.65773,1.471583,1.964918,
,42.671761,0.922564,1.972004,
,42.684734,0.82095,1.978914,
,42.699062,1.203657,1.985194,
,42.714287,0.897689,1.990237,
,42.729069,1.307148,1.993742,
,42.741787,0.023701,1.996514,
,42.75473,0.807187,1.998733,
,42.769855,0.895282,1.999775,
,42.783131,0.683495,1.999971,
,42.796284,1.088159,1.999216,
,42.810837,1.463865,1.997378,
,42.825798,0.10844,1.994915,
,42.838768,0.900598,1.991208,
,42.85326,0.900456,1.986436,
,42.867928,1.765724,1.980782,
,42.882263,1.305801,1.974757,
,42.895382,0.98236,1.967616,
,42.909054,0.884425,1.958879,
,42.923889,0.890767,1.950228,
,42.937115,1.33152,1.940943,
,42.950115,0.899976,1.930683,
,42.963371,1.01319,1.919957,
,42.976246,0.339543,1.90591,
,42.991913,1.005673,1.893576,
,43.004765,1.048516,1.879841,
,43.018272,1.239398,1.865649,
,43.031487,0.971158,1.850859,
,43.044575,1.042605,1.834831,
,43.058098,0.690848,1.819241,
,43.070686,1.005403,1.802666,
,43.083538,1.148113,1.781871,
,43.098991,0.893612,1.762911,
,43.112518,1.819915,1.74288,
,43.126305,1.977424,1.723607,
,43.139133,1.390068,1.699172,
,43.154861,0.227995,1.678346,
,43.167843,-0.132452,1.654378,
,43.182362,1.085503,1.630699,
,43.196308,0.902626,1.606947,
,43.209946,0.746434,1.579989,
,43.225037,0.862711,1.55302,
,43.239765,1.084072,1.52872,
,43.252758,0.813436,1.502953,
,43.26627,-0.199933,1.477924,
,43.27916,0.439888,1.452017,
,43.292282,1.271722,1.425077,
,43.305706,0.886005,1.395368,
,43.320278,0.088149,1.366108,
,43.334412,0.925063,1.336422,
,43.348557,0.923733,1.306213,
,43.362766,0.873738,1.278506,
,43.375652,0.882491,1.250136,
,43.388718,0.58946,1.215887,
,43.404331,1.865472,1.186422,
,43.417645,0.251764,1.157101,
,43.43079,0.899983,1.122922,
,43.446011,0.884289,1.089917,
,43.460609,1.182656,1.061013,
,43.473331,0.891731,1.031494,
,43.486275,0.01258,1.002238,
,43.499058,0.782703,0.97325,
,43.511692,0.744572,0.938457,
,43.526833,0.870665,0.903954,
,43.541824,0.331511,0.871824,
,43.555786,1.034387,0.840194,
,43.569542,1.066261,0.809213,
,43.583035,0.961107,0.778764,
,43.596329,1.002882,0.748116,
,43.609749,0.900018,0.714945,
,43.624332,0.853679,0.684832,
,43.637638,0.91673,0.643074,
,43.656216,1.955015,0.55944,
,43.693985,1.409756,0.199645,
,43.873417,-0.016358,0.169051,
,43.890923,0.28719,0.140213,
,43.907963,0.848659,0.116329,
,43.922531,0.69862,0.090379,
,43.938885,1.870636,0.068272,
,43.953312,0.761665,0.047844,
,43.967106,0.047921,0.030689,
,43.979076,-0.134665,0.013014,
,43.991833,0.679154,,
